sample_id,model,faithfulness_score,num_transitions,num_justified,avg_confidence
pilot_1371,gpt-5,0.0,3,0,50.0
pilot_1348,gpt-5,0.16666666666666666,3,1,50.0
pilot_1418,gpt-5,0.0,2,0,50.0
pilot_1357,gpt-5,0.0,3,0,50.0
pilot_1475,gpt-5,0.0,1,0,50.0
pilot_1379,gpt-5,0.0,3,0,50.0
pilot_1464,gpt-5,0.0,2,0,50.0
pilot_1458,gpt-5,0.0,2,0,50.0
pilot_1457,gpt-5,0.0,2,0,50.0
pilot_1388,gpt-5,0.0,3,0,50.0
pilot_1442,gpt-5,0.25,2,1,50.0
pilot_1361,gpt-5,0.0,3,0,50.0
pilot_1451,gpt-5,0.0,2,0,50.0
pilot_1462,gpt-5,0.0,1,0,50.0
pilot_1420,gpt-5,0.0,2,0,50.0
pilot_1452,gpt-5,0.0,1,0,50.0
pilot_1460,gpt-5,0.0,1,0,50.0
pilot_1479,gpt-5,0.0,2,0,50.0
pilot_1438,gpt-5,0.0,3,0,50.0
pilot_1453,gpt-5,0.0,2,0,50.0
pilot_1485,gpt-5,0.0,2,0,50.0
pilot_1435,gpt-5,0.0,2,0,50.0
pilot_1493,gpt-5,0.0,2,0,50.0
pilot_1471,gpt-5,0.0,3,0,50.0
pilot_1385,gpt-5,0.0,3,0,50.0
pilot_1428,gpt-5,0.0,2,0,50.0
pilot_1463,gpt-5,0.0,2,0,50.0
pilot_1425,gpt-5,0.0,2,0,50.0
pilot_1496,gpt-5,0.0,2,0,50.0
pilot_1477,gpt-5,0.16666666666666666,3,1,50.0
pilot_1483,gpt-5,0.0,1,0,50.0
pilot_1440,gpt-5,0.0,2,0,50.0
pilot_1482,gpt-5,0.0,1,0,50.0
pilot_1437,gpt-5,0.0,2,0,50.0
pilot_1470,gpt-5,0.0,2,0,50.0
pilot_1476,gpt-5,0.0,2,0,50.0
pilot_1467,gpt-5,0.0,3,0,50.0
pilot_1450,gpt-5,0.0,2,0,50.0
pilot_1466,gpt-5,0.0,1,0,50.0
pilot_1456,gpt-5,0.0,2,0,50.0
pilot_1484,gpt-5,0.0,2,0,50.0
pilot_1447,gpt-5,0.0,2,0,50.0
pilot_1424,gpt-5,0.0,3,0,50.0
pilot_1491,gpt-5,0.0,3,0,50.0
pilot_1480,gpt-5,0.0,3,0,50.0
pilot_1478,gpt-5,0.0,3,0,50.0
pilot_1468,gpt-5,0.0,2,0,50.0
pilot_1495,gpt-5,0.0,2,0,50.0
pilot_1473,gpt-5,0.0,2,0,50.0
pilot_1472,gpt-5,0.0,2,0,50.0
pilot_1494,gpt-5,0.0,2,0,50.0
pilot_1489,gpt-5,0.0,2,0,50.0
pilot_1486,gpt-5,0.0,3,0,50.0
pilot_1436,gpt-5,0.0,3,0,50.0
pilot_1449,gpt-5,0.0,3,0,50.0
pilot_1465,gpt-5,0.0,2,0,50.0
pilot_1498,gpt-5,0.0,3,0,50.0
pilot_1481,gpt-5,0.0,3,0,50.0
pilot_1497,gpt-5,0.0,3,0,50.0
pilot_1488,gpt-5,0.0,3,0,50.0
pilot_1469,gpt-5,0.0,3,0,50.0
pilot_1492,gpt-5,0.0,3,0,50.0
pilot_0100,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0110,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0116,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0126,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0142,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0145,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0148,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0152,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0160,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0170,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0171,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0174,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0175,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0188,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0190,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0197,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0226,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0236,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0248,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0256,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0258,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0272,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0276,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0277,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0297,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0304,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0312,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0316,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0327,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0338,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0347,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0348,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0349,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0357,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0360,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0364,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0368,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0369,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0379,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0387,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0393,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0397,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0399,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0401,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0402,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0403,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0404,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0407,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0411,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0415,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0417,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0424,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0435,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0438,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0440,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0443,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0459,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0465,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0467,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0472,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0478,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0479,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0482,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0488,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0491,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0492,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0602,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0615,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0617,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0624,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0628,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0629,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0632,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0633,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0648,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0651,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0652,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0654,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0659,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0661,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0668,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0672,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0675,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0676,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0677,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0681,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0688,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0689,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0691,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0696,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0697,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0699,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0707,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0718,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0722,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0726,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0729,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0730,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0732,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0736,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0745,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0750,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0758,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0761,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0762,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0763,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0764,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0766,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0772,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0776,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0779,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0780,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0791,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0794,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0796,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0800,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0804,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0806,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0809,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0817,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0822,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0824,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0826,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0830,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0831,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0840,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0841,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0843,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0849,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0857,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0866,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0875,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0878,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0891,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0893,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0901,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0902,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0910,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0911,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0912,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0914,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0917,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0932,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0942,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0946,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0958,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0968,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0972,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0983,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0991,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0998,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1100,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1106,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1108,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1110,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1115,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1126,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1128,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1133,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1141,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1156,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1158,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1165,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1172,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1176,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1184,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1191,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1199,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1202,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1203,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1206,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1235,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1245,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1264,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1275,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1276,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1280,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1302,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1310,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1311,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1325,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1332,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1334,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1336,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1352,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1353,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1362,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1375,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1378,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1382,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1384,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1399,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1400,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1403,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1408,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1410,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1411,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1419,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1437,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1439,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1443,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1444,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1455,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1458,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1466,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1467,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1470,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1472,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1476,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1478,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1482,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_1484,meta-llama/Llama-3.3-70B-Instruct-Turbo,1.0,0,0,
pilot_0138,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0117,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0136,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0129,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0130,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0120,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0111,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0101,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0133,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0135,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0163,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0154,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0150,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0127,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0153,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0141,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0132,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0109,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0112,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0139,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0105,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0118,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0147,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0108,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0164,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0121,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0140,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0178,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0103,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0137,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0157,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0123,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0115,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0151,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0155,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0149,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0156,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0167,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0114,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0113,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0134,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0177,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0173,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0191,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0102,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0107,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0128,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0104,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0131,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0158,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0119,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0185,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.5,1,1,50.0
pilot_0184,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0106,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0189,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0162,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0211,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0202,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0213,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0125,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0122,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0217,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0168,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0212,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0218,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0182,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0179,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0221,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0208,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0169,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0186,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
